ticker,month,n_matches
1102,2015-08,6
1102,2015-09,2
1102,2015-10,2
1102,2015-11,10
1102,2015-12,6
1102,2016-01,1
1102,2016-02,3
1102,2016-03,1
1102,2016-05,12
1102,2016-06,4
1102,2016-07,3
1102,2016-08,1
1102,2016-09,1
1102,2016-10,7
1102,2016-11,1
1102,2017-02,3
1102,2017-03,3
1102,2017-04,3
1102,2017-05,1
1102,2017-06,16
1102,2017-07,2
1102,2017-08,1
1102,2017-10,2
1102,2017-11,6
1102,2017-12,3
1102,2018-01,1
1102,2018-02,4
1102,2018-03,1
1102,2018-04,6
1102,2018-05,6
1102,2018-06,8
1102,2018-07,4
1102,2018-08,9
1102,2018-09,6
1102,2018-10,8
1102,2018-11,3
1102,2018-12,5
1102,2019-01,10
1102,2019-02,3
1102,2019-03,8
1102,2019-04,4
1102,2019-05,7
1102,2019-06,9
1102,2019-07,10
1102,2019-08,3
1102,2019-09,3
1102,2019-10,9
1102,2019-11,7
1102,2019-12,7
1102,2020-01,3
1102,2020-02,2
1102,2020-03,5
1102,2020-04,7
1102,2020-05,2
1102,2020-06,2
1102,2020-07,11
1102,2020-08,10
1102,2020-09,5
1102,2020-10,2
1102,2020-11,7
1102,2020-12,7
1102,2021-01,5
1102,2021-02,6
1102,2021-03,8
1102,2021-04,16
1102,2021-05,10
1102,2021-06,7
1102,2021-07,15
1102,2021-08,8
1102,2021-09,8
1102,2021-10,6
1102,2021-11,19
1102,2021-12,17
1102,2022-01,2
1102,2022-02,9
1102,2022-03,8
1102,2022-04,4
1102,2022-05,5
1102,2022-06,6
1102,2022-07,14
1102,2022-08,18
1102,2022-09,17
1102,2022-10,6
1102,2022-11,9
1102,2022-12,11
1102,2023-02,2
1102,2023-03,6
1102,2023-04,2
1102,2023-06,7
1102,2023-07,7
1102,2023-08,6
1102,2023-09,2
1102,2023-10,2
1102,2023-11,3
1102,2023-12,4
1102,2024-01,2
1102,2024-02,2
1102,2024-03,4
1102,2024-04,3
1102,2024-05,4
1102,2024-06,15
1102,2024-07,7
1102,2024-08,9
1102,2024-09,3
1102,2024-10,1
1102,2024-12,2
1102,2025-01,4
1103,2016-06,1
1103,2016-11,1
1103,2017-01,1
1103,2017-02,1
1103,2017-04,1
1103,2017-05,1
1103,2017-06,1
1103,2018-07,2
1103,2018-08,2
1103,2018-09,2
1103,2018-11,1
1103,2019-03,2
1103,2019-04,1
1103,2019-05,4
1103,2019-06,1
1103,2019-09,1
1103,2019-10,3
1103,2019-11,3
1103,2019-12,4
1103,2020-03,1
1103,2020-06,1
1103,2020-07,1
1103,2020-09,2
1103,2020-12,1
1103,2021-03,2
1103,2021-04,3
1103,2021-05,1
1103,2021-07,2
1103,2021-09,2
1103,2021-11,6
1103,2022-05,1
1103,2022-08,1
1103,2022-11,5
1103,2023-04,2
1103,2023-07,1
1103,2023-11,2
1103,2024-04,2
1103,2025-01,1
1104,2015-05,3
1104,2015-06,4
1104,2015-07,3
1104,2015-11,2
1104,2016-03,2
1104,2016-05,1
1104,2016-06,1
1104,2016-07,1
1104,2016-08,1
1104,2016-09,1
1104,2017-02,1
1104,2017-03,1
1104,2017-06,2
1104,2017-11,1
1104,2017-12,4
1104,2018-05,1
1104,2018-07,2
1104,2018-09,1
1104,2018-12,1
1104,2019-03,2
1104,2019-06,1
1104,2019-11,3
1104,2019-12,2
1104,2020-01,1
1104,2020-06,1
1104,2020-07,1
1104,2020-11,2
1104,2021-03,1
1104,2021-04,1
1104,2021-05,2
1104,2021-07,1
1104,2021-08,2
1104,2021-09,8
1104,2021-11,5
1104,2022-01,1
1104,2022-03,2
1104,2022-05,1
1104,2022-06,1
1104,2022-07,1
1104,2022-08,1
1104,2022-10,5
1104,2022-11,5
1104,2022-12,2
1104,2023-01,1
1104,2023-02,3
1104,2023-03,3
1104,2023-04,1
1104,2023-05,3
1104,2023-07,1
1104,2023-08,2
1104,2023-10,1
1104,2023-11,2
1104,2023-12,1
1104,2024-01,1
1104,2024-02,1
1104,2024-03,1
1104,2024-04,3
1104,2024-05,1
1104,2024-06,2
1104,2024-08,1
1104,2024-09,2
1104,2024-11,4
1108,2015-08,1
1108,2017-02,2
1108,2017-07,1
1108,2018-05,1
1108,2019-07,1
1108,2020-09,1
1108,2020-10,1
1108,2020-12,1
1108,2021-03,1
1108,2021-05,1
1108,2021-11,7
1108,2022-10,2
1108,2022-11,1
1108,2023-03,1
1108,2023-06,2
1108,2023-11,2
1108,2024-03,1
1108,2024-11,3
1109,2015-11,3
1109,2015-12,1
1109,2016-12,1
1109,2017-02,1
1109,2017-11,1
1109,2018-06,1
1109,2018-07,1
1109,2018-10,1
1109,2018-12,1
1109,2019-03,1
1109,2019-04,1
1109,2019-10,1
1109,2019-12,3
1109,2021-01,2
1109,2021-02,1
1109,2021-03,1
1109,2021-07,1
1109,2021-08,1
1109,2021-11,9
1109,2021-12,1
1109,2022-08,1
1109,2022-10,1
1109,2022-11,4
1109,2022-12,1
1109,2023-10,1
1109,2023-11,2
1109,2024-01,1
1109,2024-03,2
1109,2024-04,2
1109,2024-05,1
1109,2024-07,1
1109,2024-08,1
1109,2024-09,1
1110,2015-05,2
1110,2015-09,1
1110,2015-12,1
1110,2016-07,1
1110,2016-08,1
1110,2018-07,1
1110,2018-10,1
1110,2018-12,1
1110,2019-12,2
1110,2021-04,1
1110,2021-07,1
1110,2021-08,1
1110,2021-09,3
1110,2021-11,9
1110,2022-04,8
1110,2022-05,1
1110,2022-06,1
1110,2022-07,1
1110,2022-08,1
1110,2022-10,2
1110,2022-11,3
1110,2022-12,1
1110,2023-03,1
1110,2023-06,1
1110,2023-07,2
1110,2023-08,1
1110,2023-11,2
1110,2023-12,1
1110,2024-01,1
1110,2024-03,1
1110,2024-05,1
1110,2024-07,1
1110,2024-09,1
1201,2015-05,1
1201,2015-06,1
1201,2015-07,5
1201,2015-08,5
1201,2015-10,3
1201,2015-11,5
1201,2015-12,7
1201,2016-01,3
1201,2016-03,6
1201,2016-04,2
1201,2016-05,1
1201,2016-06,1
1201,2016-09,1
1201,2017-02,3
1201,2017-03,1
1201,2017-05,1
1201,2017-06,2
1201,2017-07,1
1201,2017-08,1
1201,2017-10,2
1201,2017-11,6
1201,2017-12,7
1201,2018-01,8
1201,2018-02,4
1201,2018-03,2
1201,2018-04,4
1201,2018-05,5
1201,2018-07,1
1201,2018-08,2
1201,2018-09,3
1201,2018-10,2
1201,2018-11,1
1201,2018-12,1
1201,2019-01,6
1201,2019-02,1
1201,2019-03,5
1201,2019-04,3
1201,2019-05,7
1201,2019-06,12
1201,2019-07,3
1201,2019-08,5
1201,2019-09,4
1201,2019-10,1
1201,2019-11,2
1201,2019-12,4
1201,2020-01,3
1201,2020-02,3
1201,2020-03,5
1201,2020-04,1
1201,2020-05,2
1201,2020-06,1
1201,2020-07,1
1201,2020-08,2
1201,2020-09,3
1201,2020-11,2
1201,2020-12,1
1201,2021-03,2
1201,2021-04,2
1201,2021-05,4
1201,2021-06,1
1201,2021-10,3
1201,2021-11,2
1201,2021-12,7
1201,2022-03,1
1201,2022-05,1
1201,2022-06,1
1201,2022-07,1
1201,2022-08,4
1201,2022-09,1
1201,2022-10,1
1201,2022-12,2
1201,2023-11,2
1201,2023-12,3
1201,2024-01,1
1201,2024-04,2
1201,2024-05,2
1201,2024-06,2
1201,2024-07,2
1201,2024-08,2
1201,2024-10,1
1201,2024-12,2
1203,2015-05,1
1203,2015-06,1
1203,2015-07,1
1203,2015-08,1
1203,2015-11,1
1203,2016-01,1
1203,2016-03,1
1203,2017-05,1
1203,2018-01,1
1203,2018-10,1
1203,2019-08,1
1203,2020-03,1
1203,2020-09,1
1203,2020-12,1
1203,2021-03,1
1203,2021-04,1
1203,2021-05,6
1203,2021-12,6
1203,2022-10,2
1203,2023-01,1
1203,2024-03,1
1203,2024-04,1
1203,2024-12,3
1210,2015-05,4
1210,2015-06,7
1210,2015-07,1
1210,2015-08,6
1210,2015-09,1
1210,2015-11,1
1210,2016-01,1
1210,2016-02,1
1210,2016-04,2
1210,2016-05,5
1210,2016-06,9
1210,2016-07,2
1210,2016-08,5
1210,2016-09,4
1210,2016-10,6
1210,2016-12,1
1210,2017-02,1
1210,2017-04,1
1210,2017-05,1
1210,2017-06,1
1210,2017-07,2
1210,2017-09,2
1210,2017-10,1
1210,2017-11,1
1210,2017-12,4
1210,2018-01,3
1210,2018-03,1
1210,2018-04,3
1210,2018-05,4
1210,2018-06,2
1210,2018-07,1
1210,2018-08,1
1210,2018-10,2
1210,2018-12,1
1210,2019-01,1
1210,2019-03,1
1210,2019-04,1
1210,2019-06,5
1210,2019-08,2
1210,2019-09,1
1210,2020-01,1
1210,2020-03,2
1210,2020-04,3
1210,2020-06,2
1210,2020-07,2
1210,2020-08,7
1210,2020-09,2
1210,2020-12,1
1210,2021-01,1
1210,2021-02,3
1210,2021-03,1
1210,2021-05,6
1210,2021-08,2
1210,2021-09,1
1210,2021-11,3
1210,2021-12,9
1210,2022-03,5
1210,2022-04,2
1210,2022-05,5
1210,2022-06,1
1210,2022-10,1
1210,2022-11,2
1210,2022-12,3
1210,2023-01,1
1210,2023-02,3
1210,2023-03,8
1210,2023-04,1
1210,2023-05,1
1210,2023-06,1
1210,2023-07,4
1210,2023-08,3
1210,2023-09,2
1210,2023-10,1
1210,2023-11,1
1210,2024-01,1
1210,2024-03,1
1210,2024-04,2
1210,2024-11,2
1210,2024-12,4
1213,2017-08,4
1213,2019-04,10
1213,2019-05,3
1213,2019-06,1
1213,2019-07,1
1213,2019-08,2
1213,2019-09,3
1213,2020-04,1
1213,2020-05,2
1213,2020-06,2
1213,2020-07,2
1213,2020-08,1
1213,2020-09,1
1213,2021-05,1
1213,2021-08,2
1213,2021-12,10
1213,2022-07,3
1213,2022-08,1
1213,2022-10,1
1213,2022-11,1
1213,2022-12,3
1213,2023-05,1
1213,2023-06,1
1213,2023-08,1
1213,2023-09,2
1213,2023-12,4
1213,2024-01,5
1213,2024-03,2
1213,2024-04,2
1213,2024-05,1
1213,2024-06,1
1213,2024-07,4
1213,2024-09,1
1213,2024-12,10
1213,2025-01,1
1215,2015-06,6
1215,2015-07,2
1215,2015-08,7
1215,2016-03,4
1215,2016-04,3
1215,2016-05,3
1215,2016-06,4
1215,2016-07,3
1215,2016-08,5
1215,2016-09,2
1215,2016-10,10
1215,2016-11,3
1215,2017-01,2
1215,2017-02,2
1215,2017-03,2
1215,2017-04,2
1215,2017-05,11
1215,2017-06,7
1215,2017-07,14
1215,2017-08,5
1215,2017-09,4
1215,2017-10,5
1215,2017-11,3
1215,2017-12,3
1215,2018-01,5
1215,2018-02,3
1215,2018-03,6
1215,2018-04,3
1215,2018-05,2
1215,2018-07,2
1215,2018-08,4
1215,2018-09,1
1215,2018-10,5
1215,2018-11,2
1215,2018-12,2
1215,2019-01,3
1215,2019-03,1
1215,2019-05,9
1215,2019-06,7
1215,2019-07,1
1215,2019-08,6
1215,2019-09,4
1215,2019-10,1
1215,2019-12,3
1215,2020-01,2
1215,2020-02,1
1215,2020-03,3
1215,2020-04,1
1215,2020-05,5
1215,2020-06,2
1215,2020-08,14
1215,2020-09,1
1215,2020-10,2
1215,2020-12,3
1215,2021-01,3
1215,2021-02,6
1215,2021-03,1
1215,2021-04,2
1215,2021-05,3
1215,2021-06,2
1215,2021-07,2
1215,2021-09,1
1215,2021-10,1
1215,2021-11,1
1215,2021-12,5
1215,2022-01,2
1215,2022-02,1
1215,2022-03,3
1215,2022-04,2
1215,2022-05,3
1215,2022-06,1
1215,2022-08,1
1215,2022-09,1
1215,2022-11,4
1215,2022-12,6
1215,2023-02,3
1215,2023-03,11
1215,2023-04,3
1215,2023-05,2
1215,2023-06,5
1215,2023-07,1
1215,2023-08,1
1215,2023-09,2
1215,2023-10,1
1215,2023-11,1
1215,2023-12,4
1215,2024-04,2
1215,2024-05,3
1215,2024-06,1
1215,2024-07,3
1215,2024-09,5
1215,2024-10,1
1215,2024-11,2
1215,2024-12,3
1215,2025-01,2
1216,2015-04,1
1216,2015-05,7
1216,2015-06,6
1216,2015-07,12
1216,2015-08,16
1216,2015-09,10
1216,2015-10,7
1216,2015-11,6
1216,2015-12,7
1216,2016-01,5
1216,2016-02,4
1216,2016-03,3
1216,2016-05,4
1216,2016-06,4
1216,2016-07,6
1216,2016-08,6
1216,2016-09,4
1216,2016-10,2
1216,2016-11,5
1216,2016-12,3
1216,2017-01,1
1216,2017-02,5
1216,2017-04,1
1216,2017-05,4
1216,2017-06,1
1216,2017-07,5
1216,2017-08,3
1216,2017-09,3
1216,2017-10,3
1216,2017-11,2
1216,2017-12,6
1216,2018-01,2
1216,2018-02,3
1216,2018-03,2
1216,2018-04,4
1216,2018-05,5
1216,2018-06,3
1216,2018-07,4
1216,2018-08,3
1216,2018-09,1
1216,2018-10,3
1216,2018-11,2
1216,2018-12,4
1216,2019-01,7
1216,2019-02,1
1216,2019-03,1
1216,2019-04,3
1216,2019-05,5
1216,2019-06,3
1216,2019-07,2
1216,2019-08,3
1216,2019-09,3
1216,2019-10,2
1216,2019-11,4
1216,2019-12,2
1216,2020-01,1
1216,2020-02,3
1216,2020-03,4
1216,2020-04,6
1216,2020-05,1
1216,2020-06,5
1216,2020-07,1
1216,2020-09,4
1216,2020-10,3
1216,2020-11,7
1216,2020-12,4
1216,2021-01,4
1216,2021-02,2
1216,2021-03,3
1216,2021-04,3
1216,2021-05,9
1216,2021-06,3
1216,2021-07,1
1216,2021-08,2
1216,2021-09,2
1216,2021-10,2
1216,2021-11,9
1216,2021-12,9
1216,2022-01,3
1216,2022-03,6
1216,2022-04,3
1216,2022-05,7
1216,2022-06,6
1216,2022-07,20
1216,2022-08,4
1216,2022-09,4
1216,2022-10,4
1216,2022-11,6
1216,2022-12,14
1216,2023-01,2
1216,2023-03,3
1216,2023-06,8
1216,2023-07,5
1216,2023-08,5
1216,2023-09,2
1216,2023-10,1
1216,2023-11,10
1216,2023-12,8
1216,2024-01,2
1216,2024-02,2
1216,2024-03,5
1216,2024-04,8
1216,2024-05,11
1216,2024-06,3
1216,2024-07,6
1216,2024-08,9
1216,2024-09,4
1216,2024-10,6
1216,2024-11,2
1216,2024-12,4
1216,2025-01,2
1217,2015-05,1
1217,2015-07,1
1217,2015-09,1
1217,2015-11,1
1217,2015-12,3
1217,2016-01,3
1217,2016-02,1
1217,2016-06,1
1217,2016-07,1
1217,2017-05,2
1217,2017-08,1
1217,2018-03,2
1217,2018-05,2
1217,2018-09,1
1217,2018-11,1
1217,2018-12,1
1217,2019-03,2
1217,2019-07,3
1217,2019-09,1
1217,2019-12,1
1217,2020-02,1
1217,2020-03,6
1217,2020-06,3
1217,2021-01,1
1217,2021-03,4
1217,2021-04,9
1217,2021-05,13
1217,2021-06,3
1217,2021-07,2
1217,2021-08,1
1217,2021-11,2
1217,2021-12,7
1217,2022-03,1
1217,2022-04,3
1217,2022-05,2
1217,2022-06,2
1217,2022-08,5
1217,2022-09,1
1217,2022-10,2
1217,2022-11,3
1217,2022-12,8
1217,2023-01,1
1217,2023-03,1
1217,2023-06,1
1217,2023-07,2
1217,2023-08,3
1217,2024-01,1
1217,2024-04,1
1217,2024-05,1
1217,2024-06,1
1217,2024-12,3
1218,2015-08,2
1218,2015-09,1
